,timestamp,action_type,item_id,cursor_time,source,user_answer,platform
2482,1553217626173,pause_audio,b1148,13883.0,sprint,,mobile
2483,1553217628909,submit,b1148,,sprint,,mobile
2484,1553217628955,enter,e1148,,sprint,,mobile
2485,1553217641075,quit,e1148,,sprint,,mobile
2486,1553217641127,enter,b1291,,sprint,,mobile
2487,1553217641516,play_audio,b1291,0.0,sprint,,mobile
2488,1553217655481,erase_choice,q1291,,sprint,b,mobile
2489,1553217660968,pause_audio,b1291,19860.0,sprint,,mobile
2490,1553217661198,respond,q1291,,sprint,c,mobile
2491,1553217664116,submit,b1291,,sprint,,mobile
2492,1553217664176,enter,e1291,,sprint,,mobile
2493,1553217675696,play_audio,b1291,0.0,sprint,,mobile
2494,1553217680893,pause_audio,b1291,5049.0,sprint,,mobile
2495,1553217680893,play_audio,b1291,49.0,sprint,,mobile
2496,1553217683969,play_audio,b1291,0.0,sprint,,mobile
2497,1553217683969,pause_audio,b1291,3049.0,sprint,,mobile
2498,1553217686498,pause_audio,b1291,2340.0,sprint,,mobile
2499,1553217686498,play_audio,b1291,0.0,sprint,,mobile
2500,1553217689131,pause_audio,b1291,2521.0,sprint,,mobile
2501,1553217705560,pause_audio,b1291,2641.0,sprint,,mobile
2502,1553217730375,pause_audio,b1291,3920.0,sprint,,mobile
2503,1553217769375,pause_audio,b1291,2701.0,sprint,,mobile
2504,1553217785096,pause_audio,b1291,4074.0,sprint,,mobile
2505,1553217785096,play_audio,b1291,0.0,sprint,,mobile
2506,1553217789521,play_audio,b1291,0.0,sprint,,mobile
2507,1553217789521,pause_audio,b1291,4239.0,sprint,,mobile
2508,1553217793453,pause_audio,b1291,3751.0,sprint,,mobile
2509,1553217793453,play_audio,b1291,0.0,sprint,,mobile
2510,1553217797378,pause_audio,b1291,3737.0,sprint,,mobile
2511,1553217797378,play_audio,b1291,0.0,sprint,,mobile
2512,1553217800529,pause_audio,b1291,2962.0,sprint,,mobile
2513,1553217810419,pause_audio,b1291,4316.0,sprint,,mobile
2514,1553217810419,play_audio,b1291,0.0,sprint,,mobile
2515,1553217814227,pause_audio,b1291,3625.0,sprint,,mobile
2516,1553217814227,play_audio,b1291,0.0,sprint,,mobile
2517,1553217818305,play_audio,b1291,0.0,sprint,,mobile
2518,1553217818305,pause_audio,b1291,3903.0,sprint,,mobile
2519,1553217822213,pause_audio,b1291,3725.0,sprint,,mobile
2520,1553217822213,play_audio,b1291,0.0,sprint,,mobile
2521,1553217826136,pause_audio,b1291,3732.0,sprint,,mobile
2522,1553217826136,play_audio,b1291,0.0,sprint,,mobile
2523,1553217830129,pause_audio,b1291,3804.0,sprint,,mobile
2524,1553217830129,play_audio,b1291,0.0,sprint,,mobile
2525,1553217847706,pause_audio,b1291,17406.0,sprint,,mobile
2526,1553217857398,quit,e1291,,sprint,,mobile
2527,1553217857443,enter,b1096,,sprint,,mobile
2528,1553217858122,play_audio,b1096,0.0,sprint,,mobile
2529,1553217868100,erase_choice,q1096,,sprint,a,mobile
2530,1553217870664,respond,q1096,,sprint,b,mobile
2531,1553217871510,pause_audio,b1096,13899.0,sprint,,mobile
2532,1553217873887,submit,b1096,,sprint,,mobile
2533,1553217873924,enter,e1096,,sprint,,mobile
2534,1553217884271,play_audio,b1096,0.0,sprint,,mobile
2535,1553217887620,pause_audio,b1096,3209.0,sprint,,mobile
2536,1553217887620,play_audio,b1096,0.0,sprint,,mobile
2537,1553217890876,play_audio,b1096,0.0,sprint,,mobile
2538,1553217890876,pause_audio,b1096,3061.0,sprint,,mobile
2539,1553217891109,pause_audio,b1096,187.0,sprint,,mobile
2540,1553217891109,play_audio,b1096,0.0,sprint,,mobile
2541,1553217894449,pause_audio,b1096,3141.0,sprint,,mobile
2542,1553217894449,play_audio,b1096,0.0,sprint,,mobile
2543,1553217897356,pause_audio,b1096,2723.0,sprint,,mobile
2544,1553217897357,play_audio,b1096,0.0,sprint,,mobile
2545,1553217901047,pause_audio,b1096,3516.0,sprint,,mobile
2546,1553217901048,play_audio,b1096,0.0,sprint,,mobile
2547,1553217904702,pause_audio,b1096,3473.0,sprint,,mobile
2548,1553217904702,play_audio,b1096,0.0,sprint,,mobile
2549,1553217907560,pause_audio,b1096,2671.0,sprint,,mobile
2550,1553217907560,play_audio,b1096,0.0,sprint,,mobile
2551,1553217910884,pause_audio,b1096,3134.0,sprint,,mobile
2552,1553217910884,play_audio,b1096,0.0,sprint,,mobile
2553,1553217914174,pause_audio,b1096,3107.0,sprint,,mobile
2554,1553217914174,play_audio,b1096,0.0,sprint,,mobile
2555,1553217917315,pause_audio,b1096,3052.0,sprint,,mobile
2556,1553217937207,play_audio,b1096,0.0,sprint,,mobile
2557,1553217937207,pause_audio,b1096,3709.0,sprint,,mobile
2558,1553217940417,pause_audio,b1096,3036.0,sprint,,mobile
2559,1553217940417,play_audio,b1096,0.0,sprint,,mobile
2560,1553217944223,pause_audio,b1096,3600.0,sprint,,mobile
2561,1553217944223,play_audio,b1096,0.0,sprint,,mobile
2562,1553217948137,pause_audio,b1096,3735.0,sprint,,mobile
2563,1553217948137,play_audio,b1096,0.0,sprint,,mobile
2564,1553217951589,pause_audio,b1096,3246.0,sprint,,mobile
2565,1553217951589,play_audio,b1096,0.0,sprint,,mobile
2566,1553217955130,play_audio,b1096,0.0,sprint,,mobile
2567,1553217955130,pause_audio,b1096,3352.0,sprint,,mobile
2568,1553217960592,pause_audio,b1096,5274.0,sprint,,mobile
2569,1553217960592,play_audio,b1096,10274.0,sprint,,mobile
2570,1553217962031,pause_audio,b1096,11725.0,sprint,,mobile
2571,1553217965599,quit,e1096,,sprint,,mobile
2572,1553217965642,enter,b674,,sprint,,mobile
2573,1553217966005,play_audio,b674,0.0,sprint,,mobile
2574,1553217975059,erase_choice,q674,,sprint,a,mobile
2575,1553217979888,erase_choice,q674,,sprint,b,mobile
2576,1553217981440,pause_audio,b674,15856.0,sprint,,mobile
2577,1553217984958,submit,b674,,sprint,,mobile
2578,1553217985001,enter,e674,,sprint,,mobile
2579,1553217988711,play_audio,b674,0.0,sprint,,mobile
2580,1553217991588,pause_audio,b674,2801.0,sprint,,mobile
2581,1553217996724,pause_audio,b674,1631.0,sprint,,mobile
2582,1553218022626,pause_audio,b674,2993.0,sprint,,mobile
2583,1553218022626,play_audio,b674,0.0,sprint,,mobile
2584,1553218024630,pause_audio,b674,1819.0,sprint,,mobile
2585,1553218024630,play_audio,b674,0.0,sprint,,mobile
2586,1553218026501,play_audio,b674,0.0,sprint,,mobile
2587,1553218026501,pause_audio,b674,1688.0,sprint,,mobile
2588,1553218028655,pause_audio,b674,1960.0,sprint,,mobile
2589,1553218151401,pause_audio,b674,3011.0,sprint,,mobile
2590,1553218151401,play_audio,b674,0.0,sprint,,mobile
2591,1553218154450,pause_audio,b674,2864.0,sprint,,mobile
2592,1553218154450,play_audio,b674,0.0,sprint,,mobile
2593,1553218157556,pause_audio,b674,2930.0,sprint,,mobile
2594,1553218157556,play_audio,b674,0.0,sprint,,mobile
2595,1553218160729,play_audio,b674,0.0,sprint,,mobile
2596,1553218160729,pause_audio,b674,2984.0,sprint,,mobile
2597,1553218163773,play_audio,b674,0.0,sprint,,mobile
2598,1553218163773,pause_audio,b674,2865.0,sprint,,mobile
2599,1553218166609,pause_audio,b674,2658.0,sprint,,mobile
2600,1553218166609,play_audio,b674,0.0,sprint,,mobile
2601,1553218167091,pause_audio,b674,430.0,sprint,,mobile
2602,1553218167091,play_audio,b674,0.0,sprint,,mobile
2603,1553218169965,pause_audio,b674,2676.0,sprint,,mobile
2604,1553218169965,play_audio,b674,0.0,sprint,,mobile
2605,1553218172859,pause_audio,b674,2710.0,sprint,,mobile
2606,1553218172859,play_audio,b674,0.0,sprint,,mobile
2607,1553218175878,play_audio,b674,0.0,sprint,,mobile
2608,1553218175878,pause_audio,b674,2825.0,sprint,,mobile
2609,1553218178383,pause_audio,b674,2317.0,sprint,,mobile
2610,1553218178383,play_audio,b674,0.0,sprint,,mobile
2611,1553218181674,pause_audio,b674,3110.0,sprint,,mobile
2612,1553218181674,play_audio,b674,0.0,sprint,,mobile
2613,1553218184311,pause_audio,b674,2441.0,sprint,,mobile
2614,1553218184312,play_audio,b674,0.0,sprint,,mobile
2615,1553218187333,play_audio,b674,0.0,sprint,,mobile
2616,1553218187333,pause_audio,b674,2840.0,sprint,,mobile
2617,1553218190259,play_audio,b674,0.0,sprint,,mobile
2618,1553218190259,pause_audio,b674,2756.0,sprint,,mobile
2619,1553218193152,pause_audio,b674,2709.0,sprint,,mobile
2620,1553218193152,play_audio,b674,0.0,sprint,,mobile
2621,1553218196654,pause_audio,b674,3327.0,sprint,,mobile
2622,1553218196654,play_audio,b674,0.0,sprint,,mobile
2623,1553218199820,pause_audio,b674,3092.0,sprint,,mobile
2624,1553218210360,quit,e674,,sprint,,mobile
2625,1553218210409,enter,b552,,sprint,,mobile
2626,1553218210782,play_audio,b552,0.0,sprint,,mobile
2627,1553218220793,erase_choice,q552,,sprint,a,mobile
2628,1553218224081,respond,q552,,sprint,b,mobile
2629,1553218228526,erase_choice,q552,,sprint,c,mobile
2630,1553218228724,pause_audio,b552,18391.0,sprint,,mobile
2631,1553218231472,submit,b552,,sprint,,mobile
2632,1553218231508,enter,e552,,sprint,,mobile
2633,1553218261766,play_audio,b552,0.0,sprint,,mobile
2634,1553218264765,pause_audio,b552,2852.0,sprint,,mobile
2635,1553218264765,play_audio,b552,0.0,sprint,,mobile
2636,1553218267438,play_audio,b552,0.0,sprint,,mobile
2637,1553218267438,pause_audio,b552,2491.0,sprint,,mobile
2638,1553218268613,pause_audio,b552,976.0,sprint,,mobile
2639,1553218272593,play_audio,b552,1075.0,sprint,,mobile
2640,1553218273578,pause_audio,b552,2098.0,sprint,,mobile
2641,1553218287854,pause_audio,b552,3072.0,sprint,,mobile
2642,1553218298212,pause_audio,b552,3373.0,sprint,,mobile
2643,1553218303915,pause_audio,b552,4534.0,sprint,,mobile
2644,1553218303915,play_audio,b552,0.0,sprint,,mobile
2645,1553218306997,pause_audio,b552,2992.0,sprint,,mobile
2646,1553218313377,pause_audio,b552,2118.0,sprint,,mobile
2647,1553218368487,quit,e552,,sprint,,mobile
2648,1553218368533,enter,b1325,,sprint,,mobile
2649,1553218369033,play_audio,b1325,0.0,sprint,,mobile
2650,1553218381952,respond,q1325,,sprint,b,mobile
2651,1553218386039,pause_audio,b1325,17428.0,sprint,,mobile
2652,1553218390244,submit,b1325,,sprint,,mobile
2653,1553218390290,enter,e1325,,sprint,,mobile
2654,1553218409252,play_audio,b1325,0.0,sprint,,mobile
2655,1553218412512,play_audio,b1325,0.0,sprint,,mobile
2656,1553218412512,pause_audio,b1325,3102.0,sprint,,mobile
2657,1553218414715,pause_audio,b1325,2118.0,sprint,,mobile
2658,1553218421228,pause_audio,b1325,2475.0,sprint,,mobile
2659,1553218421228,play_audio,b1325,0.0,sprint,,mobile
2660,1553218422854,pause_audio,b1325,1430.0,sprint,,mobile
2661,1553218442388,pause_audio,b1325,2822.0,sprint,,mobile
2662,1553218453818,pause_audio,b1325,4303.0,sprint,,mobile
2663,1553218463091,pause_audio,b1325,4267.0,sprint,,mobile
2664,1553218463091,play_audio,b1325,3127.0,sprint,,mobile
2665,1553218463333,play_audio,b1325,0.0,sprint,,mobile
2666,1553218463333,pause_audio,b1325,3423.0,sprint,,mobile
2667,1553218467341,pause_audio,b1325,3935.0,sprint,,mobile
2668,1553218492468,pause_audio,b1325,4599.0,sprint,,mobile
2669,1553218492468,play_audio,b1325,0.0,sprint,,mobile
2670,1553218497141,pause_audio,b1325,4498.0,sprint,,mobile
2671,1553218497141,play_audio,b1325,0.0,sprint,,mobile
2672,1553218500143,pause_audio,b1325,2797.0,sprint,,mobile
2673,1553218500143,play_audio,b1325,0.0,sprint,,mobile
2674,1553218503239,play_audio,b1325,0.0,sprint,,mobile
2675,1553218503239,pause_audio,b1325,2910.0,sprint,,mobile
2676,1553218507858,pause_audio,b1325,4436.0,sprint,,mobile
2677,1553218525117,pause_audio,b1325,4944.0,sprint,,mobile
2678,1553218525117,play_audio,b1325,0.0,sprint,,mobile
2679,1553218527528,pause_audio,b1325,2238.0,sprint,,mobile
2680,1553218527528,play_audio,b1325,0.0,sprint,,mobile
2681,1553218530299,pause_audio,b1325,2591.0,sprint,,mobile
2682,1553218530299,play_audio,b1325,0.0,sprint,,mobile
2683,1553218533147,pause_audio,b1325,2741.0,sprint,,mobile
2684,1553218556729,play_audio,b1325,0.0,sprint,,mobile
2685,1553218556729,pause_audio,b1325,3852.0,sprint,,mobile
2686,1553218561412,pause_audio,b1325,4491.0,sprint,,mobile
2687,1553218561412,play_audio,b1325,0.0,sprint,,mobile
2688,1553218565472,pause_audio,b1325,3874.0,sprint,,mobile
2689,1553218565472,play_audio,b1325,0.0,sprint,,mobile
2690,1553218570640,pause_audio,b1325,4979.0,sprint,,mobile
2691,1553218570640,play_audio,b1325,0.0,sprint,,mobile
2692,1553218575383,pause_audio,b1325,4562.0,sprint,,mobile
2693,1553218575383,play_audio,b1325,0.0,sprint,,mobile
2694,1553218579863,pause_audio,b1325,4284.0,sprint,,mobile
2695,1553218579863,play_audio,b1325,0.0,sprint,,mobile
2696,1553218584593,pause_audio,b1325,4554.0,sprint,,mobile
2697,1553218584593,play_audio,b1325,0.0,sprint,,mobile
2698,1553218589486,play_audio,b1325,0.0,sprint,,mobile
2699,1553218589486,pause_audio,b1325,4706.0,sprint,,mobile
2700,1553218594289,pause_audio,b1325,4613.0,sprint,,mobile
2701,1553218594289,play_audio,b1325,0.0,sprint,,mobile
2702,1553218599255,pause_audio,b1325,4776.0,sprint,,mobile
2703,1553218599255,play_audio,b1325,0.0,sprint,,mobile
2704,1553218604235,pause_audio,b1325,4799.0,sprint,,mobile
2705,1553218604235,play_audio,b1325,0.0,sprint,,mobile
2706,1553218609257,pause_audio,b1325,4838.0,sprint,,mobile
2707,1553218609257,play_audio,b1325,0.0,sprint,,mobile
2708,1553218615421,play_audio,b1325,10966.0,sprint,,mobile
2709,1553218615421,pause_audio,b1325,5966.0,sprint,,mobile
2710,1553218618408,pause_audio,b1325,13930.0,sprint,,mobile
2711,1553218622364,quit,e1325,,sprint,,mobile
2712,1553218622413,enter,b482,,sprint,,mobile
2713,1553218622799,play_audio,b482,0.0,sprint,,mobile
2714,1553218631499,erase_choice,q482,,sprint,a,mobile
2715,1553218635557,erase_choice,q482,,sprint,b,mobile
2716,1553218639483,pause_audio,b482,17116.0,sprint,,mobile
2717,1553218643721,submit,b482,,sprint,,mobile
2718,1553218643761,enter,e482,,sprint,,mobile
2719,1553218663183,play_audio,b482,0.0,sprint,,mobile
2720,1553218666456,pause_audio,b482,3123.0,sprint,,mobile
2721,1553218666457,play_audio,b482,0.0,sprint,,mobile
2722,1553218669264,pause_audio,b482,2628.0,sprint,,mobile
2723,1553218669265,play_audio,b482,0.0,sprint,,mobile
2724,1553218671935,pause_audio,b482,2499.0,sprint,,mobile
2725,1553218671935,play_audio,b482,0.0,sprint,,mobile
2726,1553218675130,play_audio,b482,0.0,sprint,,mobile
2727,1553218675130,pause_audio,b482,3013.0,sprint,,mobile
2728,1553218677716,pause_audio,b482,2509.0,sprint,,mobile
2729,1553218681482,quit,e482,,sprint,,mobile
2730,1553218681531,enter,b296,,sprint,,mobile
2731,1553218681839,play_audio,b296,0.0,sprint,,mobile
2732,1553218692548,erase_choice,q296,,sprint,a,mobile
2733,1553218696358,pause_audio,b296,14997.0,sprint,,mobile
2734,1553218697095,respond,q296,,sprint,c,mobile
2735,1553218699723,submit,b296,,sprint,,mobile
2736,1553218699769,enter,e296,,sprint,,mobile
2737,1553218714224,play_audio,b296,0.0,sprint,,mobile
2738,1553218717399,pause_audio,b296,3015.0,sprint,,mobile
2739,1553218724897,pause_audio,b296,1647.0,sprint,,mobile
2740,1553218724897,play_audio,b296,5483.0,sprint,,mobile
2741,1553218727042,pause_audio,b296,7510.0,sprint,,mobile
2742,1553218727042,play_audio,b296,340.0,sprint,,mobile
2743,1553218728887,pause_audio,b296,2190.0,sprint,,mobile
2744,1553218743519,pause_audio,b296,2369.0,sprint,,mobile
2745,1553218759219,play_audio,b296,0.0,sprint,,mobile
2746,1553218759219,pause_audio,b296,2682.0,sprint,,mobile
2747,1553218761624,pause_audio,b296,2230.0,sprint,,mobile
2748,1553218761624,play_audio,b296,0.0,sprint,,mobile
2749,1553218764164,pause_audio,b296,2362.0,sprint,,mobile
2750,1553218764164,play_audio,b296,0.0,sprint,,mobile
2751,1553218766396,pause_audio,b296,2056.0,sprint,,mobile
2752,1553218766396,play_audio,b296,0.0,sprint,,mobile
2753,1553218768587,play_audio,b296,0.0,sprint,,mobile
2754,1553218768587,pause_audio,b296,2007.0,sprint,,mobile
2755,1553218771592,pause_audio,b296,2818.0,sprint,,mobile
2756,1553218774623,quit,e296,,sprint,,mobile
2757,1553218774674,enter,b670,,sprint,,mobile
2758,1553218774979,play_audio,b670,0.0,sprint,,mobile
2759,1553218785693,erase_choice,q670,,sprint,a,mobile
2760,1553218789530,erase_choice,q670,,sprint,b,mobile
2761,1553218792285,pause_audio,b670,17820.0,sprint,,mobile
2762,1553218795212,submit,b670,,sprint,,mobile
2763,1553218795247,enter,e670,,sprint,,mobile
2764,1553218800340,play_audio,b670,0.0,sprint,,mobile
2765,1553218803473,pause_audio,b670,2970.0,sprint,,mobile
2766,1553218842914,pause_audio,b670,2992.0,sprint,,mobile
2767,1553218851745,pause_audio,b670,2123.0,sprint,,mobile
2768,1553218851745,play_audio,b670,0.0,sprint,,mobile
2769,1553218853419,pause_audio,b670,1566.0,sprint,,mobile
2770,1553218870250,pause_audio,b670,1626.0,sprint,,mobile
2771,1553218874827,pause_audio,b670,1426.0,sprint,,mobile
2772,1553218885981,pause_audio,b670,3237.0,sprint,,mobile
2773,1553218885981,play_audio,b670,0.0,sprint,,mobile
2774,1553218888341,pause_audio,b670,2269.0,sprint,,mobile
2775,1553218902210,play_audio,b670,0.0,sprint,,mobile
2776,1553218902210,pause_audio,b670,2034.0,sprint,,mobile
2777,1553218904073,pause_audio,b670,1746.0,sprint,,mobile
2778,1553218914384,pause_audio,b670,2072.0,sprint,,mobile
2779,1553218914384,play_audio,b670,0.0,sprint,,mobile
2780,1553218916471,pause_audio,b670,1897.0,sprint,,mobile
2781,1553218916471,play_audio,b670,0.0,sprint,,mobile
2782,1553218918617,pause_audio,b670,1967.0,sprint,,mobile
2783,1553218918617,play_audio,b670,0.0,sprint,,mobile
2784,1553218920713,play_audio,b670,0.0,sprint,,mobile
2785,1553218920713,pause_audio,b670,1898.0,sprint,,mobile
2786,1553218923736,pause_audio,b670,2848.0,sprint,,mobile
2787,1553218923736,play_audio,b670,0.0,sprint,,mobile
2788,1553218926642,pause_audio,b670,2709.0,sprint,,mobile
2789,1553218926642,play_audio,b670,0.0,sprint,,mobile
2790,1553218929565,pause_audio,b670,2732.0,sprint,,mobile
2791,1553218929565,play_audio,b670,0.0,sprint,,mobile
2792,1553218932587,pause_audio,b670,2833.0,sprint,,mobile
2793,1553218932587,play_audio,b670,0.0,sprint,,mobile
2794,1553218935564,play_audio,b670,0.0,sprint,,mobile
2795,1553218935564,pause_audio,b670,2797.0,sprint,,mobile
2796,1553218939208,pause_audio,b670,3455.0,sprint,,mobile
2797,1553218939208,play_audio,b670,0.0,sprint,,mobile
2798,1553218942176,pause_audio,b670,2790.0,sprint,,mobile
2799,1553218942176,play_audio,b670,0.0,sprint,,mobile
2800,1553218945163,pause_audio,b670,2793.0,sprint,,mobile
2801,1553218945163,play_audio,b670,0.0,sprint,,mobile
2802,1553218948554,pause_audio,b670,3205.0,sprint,,mobile
2803,1553218948555,play_audio,b670,0.0,sprint,,mobile
2804,1553218952010,play_audio,b670,0.0,sprint,,mobile
2805,1553218952010,pause_audio,b670,3279.0,sprint,,mobile
2806,1553218954063,pause_audio,b670,1872.0,sprint,,mobile
2807,1553218954063,play_audio,b670,0.0,sprint,,mobile
2808,1553218957426,pause_audio,b670,3176.0,sprint,,mobile
2809,1553218957426,play_audio,b670,0.0,sprint,,mobile
2810,1553218963039,pause_audio,b670,5433.0,sprint,,mobile
2811,1553218963039,play_audio,b670,10433.0,sprint,,mobile
2812,1553218965212,pause_audio,b670,12553.0,sprint,,mobile
2813,1553218967758,quit,e670,,sprint,,mobile
2814,1553218967808,enter,b1026,,sprint,,mobile
2815,1553218968394,play_audio,b1026,0.0,sprint,,mobile
2816,1553218976941,respond,q1026,,sprint,a,mobile
2817,1553218977699,pause_audio,b1026,9852.0,sprint,,mobile
2818,1553218979840,submit,b1026,,sprint,,mobile
2819,1553218979879,enter,e1026,,sprint,,mobile
2820,1553218986660,play_audio,b1026,0.0,sprint,,mobile
2821,1553218989770,pause_audio,b1026,3052.0,sprint,,mobile
2822,1553218995313,quit,e1026,,sprint,,mobile
2823,1553225152802,enter,b1193,,sprint,,mobile
2824,1553225153595,play_audio,b1193,0.0,sprint,,mobile
2825,1553225163347,erase_choice,q1193,,sprint,a,mobile
2826,1553225166942,erase_choice,q1193,,sprint,b,mobile
2827,1553225170328,pause_audio,b1193,17144.0,sprint,,mobile
2828,1553225172252,respond,q1193,,sprint,b,mobile
2829,1553225177025,submit,b1193,,sprint,,mobile
2830,1553225177076,enter,e1193,,sprint,,mobile
2831,1553225182684,play_audio,b1193,0.0,sprint,,mobile
2832,1553225186493,play_audio,b1193,0.0,sprint,,mobile
2833,1553225186493,pause_audio,b1193,3639.0,sprint,,mobile
2834,1553225186896,pause_audio,b1193,369.0,sprint,,mobile
2835,1553225244861,play_audio,b1193,369.0,sprint,,mobile
2836,1553225247366,pause_audio,b1193,2771.0,sprint,,mobile
2837,1553225247366,play_audio,b1193,0.0,sprint,,mobile
2838,1553225251016,pause_audio,b1193,3458.0,sprint,,mobile
2839,1553225251016,play_audio,b1193,0.0,sprint,,mobile
2840,1553225254365,play_audio,b1193,0.0,sprint,,mobile
2841,1553225254365,pause_audio,b1193,3169.0,sprint,,mobile
2842,1553225257638,play_audio,b1193,0.0,sprint,,mobile
2843,1553225257638,pause_audio,b1193,3087.0,sprint,,mobile
2844,1553225260819,pause_audio,b1193,3002.0,sprint,,mobile
2845,1553225260819,play_audio,b1193,0.0,sprint,,mobile
2846,1553225264001,pause_audio,b1193,3004.0,sprint,,mobile
2847,1553225264001,play_audio,b1193,0.0,sprint,,mobile
2848,1553225265872,pause_audio,b1193,1700.0,sprint,,mobile
2849,1553225269161,pause_audio,b1193,1095.0,sprint,,mobile
2850,1553225280588,pause_audio,b1193,2169.0,sprint,,mobile
2851,1553225293661,pause_audio,b1193,3892.0,sprint,,mobile
2852,1553225293661,play_audio,b1193,0.0,sprint,,mobile
2853,1553225295669,play_audio,b1193,0.0,sprint,,mobile
2854,1553225295669,pause_audio,b1193,1825.0,sprint,,mobile
2855,1553225299177,play_audio,b1193,0.0,sprint,,mobile
2856,1553225299177,pause_audio,b1193,3317.0,sprint,,mobile
2857,1553225302613,pause_audio,b1193,3246.0,sprint,,mobile
2858,1553225302613,play_audio,b1193,0.0,sprint,,mobile
2859,1553225306003,pause_audio,b1193,3194.0,sprint,,mobile
2860,1553225306003,play_audio,b1193,0.0,sprint,,mobile
2861,1553225307488,pause_audio,b1193,1280.0,sprint,,mobile
2862,1553225307488,play_audio,b1193,0.0,sprint,,mobile
2863,1553225311030,pause_audio,b1193,3343.0,sprint,,mobile
2864,1553225311030,play_audio,b1193,0.0,sprint,,mobile
2865,1553225314504,play_audio,b1193,0.0,sprint,,mobile
2866,1553225314504,pause_audio,b1193,3277.0,sprint,,mobile
2867,1553225314843,pause_audio,b1193,287.0,sprint,,mobile
2868,1553225314843,play_audio,b1193,0.0,sprint,,mobile
2869,1553225318395,pause_audio,b1193,3373.0,sprint,,mobile
2870,1553225318395,play_audio,b1193,0.0,sprint,,mobile
2871,1553225321745,pause_audio,b1193,3157.0,sprint,,mobile
2872,1553225321745,play_audio,b1193,0.0,sprint,,mobile
2873,1553225325010,pause_audio,b1193,3067.0,sprint,,mobile
2874,1553225325010,play_audio,b1193,0.0,sprint,,mobile
2875,1553225328200,play_audio,b1193,0.0,sprint,,mobile
2876,1553225328200,pause_audio,b1193,2997.0,sprint,,mobile
2877,1553225331010,pause_audio,b1193,2701.0,sprint,,mobile
2878,1553225349044,play_audio,b1193,1818.0,sprint,,mobile
2879,1553225350022,pause_audio,b1193,2672.0,sprint,,mobile
2880,1553225350022,play_audio,b1193,569.0,sprint,,mobile
2881,1553225351593,pause_audio,b1193,2060.0,sprint,,mobile
2882,1553225351593,play_audio,b1193,0.0,sprint,,mobile
2883,1553225351884,play_audio,b1193,0.0,sprint,,mobile
2884,1553225351884,pause_audio,b1193,245.0,sprint,,mobile
2885,1553225354121,pause_audio,b1193,2149.0,sprint,,mobile
2886,1553225386854,pause_audio,b1193,1612.0,sprint,,mobile
2887,1553225386855,play_audio,b1193,0.0,sprint,,mobile
2888,1553225388456,pause_audio,b1193,1413.0,sprint,,mobile
2889,1553225388456,play_audio,b1193,0.0,sprint,,mobile
2890,1553225390144,pause_audio,b1193,1502.0,sprint,,mobile
2891,1553225390144,play_audio,b1193,0.0,sprint,,mobile
2892,1553225392113,pause_audio,b1193,1784.0,sprint,,mobile
2893,1553225392113,play_audio,b1193,0.0,sprint,,mobile
2894,1553225393816,play_audio,b1193,0.0,sprint,,mobile
2895,1553225393816,pause_audio,b1193,1514.0,sprint,,mobile
2896,1553225395486,play_audio,b1193,0.0,sprint,,mobile
2897,1553225395486,pause_audio,b1193,1482.0,sprint,,mobile
2898,1553225398597,pause_audio,b1193,2928.0,sprint,,mobile
2899,1553225398597,play_audio,b1193,0.0,sprint,,mobile
2900,1553225401001,pause_audio,b1193,2215.0,sprint,,mobile
2901,1553225401001,play_audio,b1193,0.0,sprint,,mobile
2902,1553225403211,pause_audio,b1193,2027.0,sprint,,mobile
2903,1553225403211,play_audio,b1193,0.0,sprint,,mobile
2904,1553225405388,pause_audio,b1193,2002.0,sprint,,mobile
2905,1553225420637,pause_audio,b1193,2546.0,sprint,,mobile
2906,1553225436702,pause_audio,b1193,1858.0,sprint,,mobile
2907,1553225456959,play_audio,b1193,0.0,sprint,,mobile
2908,1553225456959,pause_audio,b1193,3427.0,sprint,,mobile
2909,1553225460298,pause_audio,b1193,3168.0,sprint,,mobile
2910,1553225460298,play_audio,b1193,0.0,sprint,,mobile
2911,1553225463471,pause_audio,b1193,3002.0,sprint,,mobile
2912,1553225463471,play_audio,b1193,0.0,sprint,,mobile
2913,1553225467428,pause_audio,b1193,3779.0,sprint,,mobile
2914,1553225467428,play_audio,b1193,0.0,sprint,,mobile
2915,1553225471035,pause_audio,b1193,3418.0,sprint,,mobile
2916,1553225471035,play_audio,b1193,0.0,sprint,,mobile
2917,1553225474748,play_audio,b1193,0.0,sprint,,mobile
2918,1553225474748,pause_audio,b1193,3533.0,sprint,,mobile
2919,1553225478516,pause_audio,b1193,3585.0,sprint,,mobile
2920,1553225478516,play_audio,b1193,0.0,sprint,,mobile
2921,1553225481415,pause_audio,b1193,2720.0,sprint,,mobile
2922,1553225481415,play_audio,b1193,0.0,sprint,,mobile
2923,1553225484869,pause_audio,b1193,3274.0,sprint,,mobile
2924,1553225484869,play_audio,b1193,0.0,sprint,,mobile
2925,1553225488487,pause_audio,b1193,3434.0,sprint,,mobile
2926,1553225488487,play_audio,b1193,0.0,sprint,,mobile
2927,1553225493037,pause_audio,b1193,4458.0,sprint,,mobile
2928,1553225495739,quit,e1193,,sprint,,mobile
2929,1553225495789,enter,b432,,sprint,,mobile
2930,1553225496284,play_audio,b432,0.0,sprint,,mobile
2931,1553225504746,respond,q432,,sprint,a,mobile
2932,1553225507258,erase_choice,q432,,sprint,b,mobile
